"","Player","Team","Season","Position","Base Salary","Guaranteed Compensation","Date"
"","Jonathan Klinsmann","LAG","2023","GK","$200,004","$200,004","2023-04-30"
"","Joe Bendik","PHI","2021","GK","$200,000","$200,000","2021-04-15"
"","Joe Bendik","PHI","2021","GK","$200,000","$200,000","2021-09-30"
"","Emmanuel Boateng","NER","2021","M","$200,000","$200,000","2021-04-15"
"","Emmanuel Boateng","NER","2021","M","$200,000","$200,000","2021-09-30"
"","Christian Makoun","CLT","2022","D","$200,000","$200,000","2022-04-15"
"","Christian Makoun","NER","2022","D","$200,000","$200,000","2022-09-02"
"","Héctor Jiménez","ATX","2022","D","$200,000","$200,000","2022-04-15"
"","Héctor Jiménez","ATX","2022","D","$200,000","$200,000","2022-09-02"
"","Jonathan Klinsmann","LAG","2022","GK","$200,000","$200,000","2022-04-15"
"","Jonathan Klinsmann","LAG","2022","GK","$200,000","$200,000","2022-09-02"
"","Jalil Anibaba","NSH","2021","D","$200,000","$200,000","2021-04-15"
"","Jalil Anibaba","NSH","2021","D","$200,000","$200,000","2021-09-30"
"","Will Bruin","ATX","2023","F","$200,000","$200,000","2023-04-30"
"","Tanner Beason","SJE","2022","D","$200,000","$200,000","2022-04-15"
"","Tanner Beason","SJE","2022","D","$200,000","$200,000","2022-09-02"
"","Joseph Mora","CLT","2022","D","$200,000","$200,000","2022-04-15"
"","Joseph Mora","CLT","2022","D","$200,000","$200,000","2022-09-02"
"","Quentin Westberg","ATL","2023","GK","$200,000","$200,000","2023-04-30"
"","Rodrigo Schlegel","ORL","2022","D","$200,000","$200,000","2022-04-15"
"","Rodrigo Schlegel","ORL","2022","D","$200,000","$200,000","2022-09-02"
"","Ben Sweat","SKC","2022","D","$200,000","$200,000","2022-04-15"
"","Ben Sweat","SKC","2022","D","$200,000","$200,000","2022-09-02"
"","James Sands","NYC","2021","M","$150,000","$200,000","2021-04-15"
"","James Sands","NYC","2021","D","$150,000","$200,000","2021-09-30"
"","Dylan Nealis","NYRB","2022","D","$175,000","$200,000","2022-04-15"
"","Dylan Nealis","NYRB","2022","D","$175,000","$200,000","2022-09-02"
"","Zac MacMath","RSL","2021","GK","$200,000","$200,000","2021-04-15"
"","Zac MacMath","RSL","2021","GK","$200,000","$200,000","2021-09-30"
"","Zac MacMath","RSL","2022","GK","$200,000","$200,000","2022-04-15"
"","Zac MacMath","RSL","2022","GK","$200,000","$200,000","2022-09-02"
"","Jacori Hayes","MIN","2022","M","$190,000","$199,833","2022-04-15"
"","Jacori Hayes","MIN","2022","M","$190,000","$199,833","2022-09-02"
"","Thiago Andrade","NYC","2021","F","$180,000","$199,600","2021-04-15"
"","Thiago Andrade","NYC","2021","F","$180,000","$199,600","2021-09-30"
"","Thiago Andrade","NYC","2022","F","$180,000","$199,600","2022-04-15"
"","Thiago Andrade","NYC","2022","F","$180,000","$199,600","2022-09-02"
"","Mauricio Pineda","CHI","2021","M","$175,000","$198,875","2021-04-15"
"","Mauricio Pineda","CHI","2021","D","$175,000","$198,875","2021-09-30"
"","Joseph Mora","DCU","2021","D","$184,000","$198,600","2021-04-15"
"","Joseph Mora","DCU","2021","D","$184,000","$198,600","2021-09-30"
"","Róbert Orri Thorkelsson","MTL","2023","D","$175,000","$198,500","2023-04-30"
"","Nkosi Burgess","FCD","2022","D","$197,950","$197,950","2022-04-15"
"","Nkosi Burgess","FCD","2022","D","$197,950","$197,950","2022-09-02"
"","Miguel Ángel Navarro","CHI","2021","D","$150,000","$197,000","2021-09-30"
"","Sean Nealis","NYRB","2022","D","$175,000","$196,875","2022-04-15"
"","Sean Nealis","NYRB","2022","D","$175,000","$196,875","2022-09-02"
"","Dagur Dan Thórhallsson","ORL","2023","M","$160,000","$195,500","2023-04-30"
"","Fredy Montero","SEA","2023","F","$195,000","$195,000","2023-04-30"
"","Jacob Shaffelburg","NSH","2023","F","$150,000","$195,000","2023-04-30"
"","Jordy Delem","SEA","2021","M","$175,000","$194,000","2021-04-15"
"","Jordy Delem","SEA","2021","M","$175,000","$194,000","2021-09-30"
"","Maikel Chang","RSL","2023","M","$170,000","$193,750","2023-04-30"
"","Júnior Moreno","DCU","2021","M","$184,000","$193,550","2021-04-15"
"","Júnior Moreno","DCU","2021","M","$184,000","$193,550","2021-09-30"
"","Joe Bendik","PHI","2023","GK","$175,000","$192,500","2023-04-30"
"","Paul Marie","SJE","2023","D","$180,000","$191,375","2023-04-30"
"","Ruan","ORL","2021","D","$190,000","$190,000","2021-04-15"
"","Ruan","ORL","2021","D","$190,000","$190,000","2021-09-30"
"","Jimmy Medranda","SEA","2021","M","$180,000","$190,000","2021-04-15"
"","Jimmy Medranda","SEA","2021","M","$180,000","$190,000","2021-09-30"
"","Marco Farfan","LAFC","2021","D","$190,000","$190,000","2021-04-15"
"","Marco Farfan","LAFC","2021","D","$190,000","$190,000","2021-09-30"
"","Kervin Arriaga","MIN","2023","D","$170,000","$189,667","2023-04-30"
"","Jhon Espinoza","CHI","2021","D","$162,000","$188,500","2021-04-15"
"","Jhon Espinoza","CHI","2021","D","$162,000","$188,500","2021-09-30"
"","Clément Diop","MTL","2021","GK","$160,000","$188,500","2021-04-15"
"","Andrés Perea","ORL","2021","M","$180,000","$188,500","2021-09-30"
"","Tom Barlow","NYRB","2022","F","$175,000","$188,151","2022-04-15"
"","Tom Barlow","NYRB","2022","F","$175,000","$188,151","2022-09-02"
"","Eric Calvillo","SJE","2021","M","$170,000","$188,000","2021-04-15"
"","Eric Calvillo","SJE","2021","M","$170,000","$188,000","2021-09-30"
"","Maarten Paes","FCD","2022","GK","$150,000","$187,500","2022-04-15"
"","Maarten Paes","FCD","2022","GK","$150,000","$187,500","2022-09-02"
"","Wyatt Omsberg","CHI","2023","D","$170,000","$187,000","2023-04-30"
"","Frankie Amaya","NYRB","2021","M","$150,000","$187,000","2021-04-15"
"","Frankie Amaya","NYRB","2021","M","$150,000","$187,000","2021-09-30"
"","Jack McGlynn","PHI","2023","M","$160,000","$186,533","2023-04-30"
"","Freddy Vargas","FCD","2021","M","$160,000","$186,000","2021-04-15"
"","Freddy Vargas","FCD","2021","M","$160,000","$186,000","2021-09-30"
"","Andrés Perea","ORL","2021","M","$180,000","$185,500","2021-04-15"
"","Jesús Bueno","PHI","2023","D","$170,000","$185,378","2023-04-30"
"","Brad Stuver","ATX","2022","GK","$175,000","$185,000","2022-04-15"
"","Brad Stuver","ATX","2022","GK","$175,000","$185,000","2022-09-02"
"","Robbie Robinson","MIA","2022","F","$140,000","$185,000","2022-04-15"
"","Robbie Robinson","MIA","2022","F","$140,000","$185,000","2022-09-02"
"","Nick Hagglund","CIN","2021","D","$175,000","$184,375","2021-04-15"
"","Nick Hagglund","CIN","2021","D","$175,000","$184,375","2021-09-30"
"","Chris Brady","CHI","2022","GK","$159,996","$183,246","2022-09-02"
"","Derrick Jones","HOU","2021","M","$160,000","$182,969","2021-04-15"
"","Derrick Jones","HOU","2021","M","$160,000","$182,969","2021-09-30"
"","Cameron Dunbar","MIN","2023","F","$165,000","$181,750","2023-04-30"
"","Nathan Harriel","PHI","2023","D","$160,000","$181,675","2023-04-30"
"","Nnamdi Chinonso Offor","CHI","2021","F","$132,000","$181,400","2021-04-15"
"","Nnamdi Chinonso Offor","CHI","2021","F","$132,000","$181,400","2021-09-30"
"","Jay Chapman","MIA","2021","M","$167,500","$180,333","2021-04-15"
"","Jay Chapman","MIA","2021","M","$167,500","$180,333","2021-09-30"
"","Kelyn Rowe","SEA","2021","M","$180,000","$180,000","2021-04-15"
"","Kelyn Rowe","SEA","2021","M","$180,000","$180,000","2021-09-30"
"","Matt Freese","NYC","2023","GK","$161,250","$180,000","2023-04-30"
"","Brandon Bye","NER","2021","D","$170,000","$178,875","2021-04-15"
"","Brandon Bye","NER","2021","D","$170,000","$178,875","2021-09-30"
"","Gilbert Fuentes","SJE","2021","M","$160,000","$178,750","2021-04-15"
"","Gilbert Fuentes","SJE","2021","M","$160,000","$178,750","2021-09-30"
"","Juan Mosquera","POR","2022","D","$160,000","$178,167","2022-09-02"
"","Sebastien Ibeagha","NYC","2021","D","$150,000","$177,125","2021-04-15"
"","Sebastien Ibeagha","LAFC","2021","D","$150,000","$177,125","2021-09-30"
"","JT Marcinkowski","SJE","2021","GK","$165,000","$177,000","2021-04-15"
"","JT Marcinkowski","SJE","2021","GK","$165,000","$177,000","2021-09-30"
"","Phelipe","FCD","2021","GK","$150,000","$176,250","2021-04-15"
"","Phelipe","FCD","2021","GK","$150,000","$176,250","2021-09-30"
"","Tah Brian Anunga","NSH","2022","M","$156,000","$176,000","2022-04-15"
"","Tah Brian Anunga","NSH","2022","M","$156,000","$176,000","2022-09-02"
"","Omir Fernandez","NYRB","2023","F","$161,000","$176,000","2023-04-30"
"","Christian Makoun","MIA","2021","D","$175,000","$175,000","2021-04-15"
"","Christian Makoun","MIA","2021","D","$175,000","$175,000","2021-09-30"
"","Nick Hagglund","CIN","2023","D","$175,000","$175,000","2023-04-30"
"","Derrick Etienne","CLB","2022","M","$175,000","$175,000","2022-04-15"
"","Derrick Etienne","CLB","2022","M","$175,000","$175,000","2022-09-02"
"","Marlon Hairston","CLB","2022","M","$175,000","$175,000","2022-04-15"
"","Marlon Hairston","CLB","2022","M","$175,000","$175,000","2022-09-02"
"","Thomas Hasal","VAN","2022","GK","$155,000","$173,934","2022-04-15"
"","Thomas Hasal","VAN","2022","GK","$155,000","$173,934","2022-09-02"
"","John Pulskamp","SKC","2023","GK","$150,000","$173,500","2023-04-30"
"","Róbert Orri Thorkelsson","MTL","2021","D","$150,000","$173,500","2021-09-30"
"","Róbert Orri Thorkelsson","MTL","2022","D","$150,000","$173,500","2022-04-15"
"","Erik Sorga","DCU","2021","F","$150,000","$173,000","2021-04-15"
"","Erik Sorga","DCU","2021","F","$150,000","$173,000","2021-09-30"
"","Steven Beitashour","COL","2022","D","$150,000","$172,500","2022-04-15"
"","Steven Beitashour","COL","2022","D","$150,000","$172,500","2022-09-02"
"","Steven Beitashour","COL","2023","D","$150,000","$172,500","2023-04-30"
"","Drew Moor","COL","2022","D","$150,000","$172,500","2022-04-15"
"","Drew Moor","COL","2022","D","$150,000","$172,500","2022-09-02"
"","Thomas Roberts","FCD","2022","M","$160,000","$172,000","2022-09-02"
"","Aidan Morris","CLB","2022","M","$170,000","$172,000","2022-04-15"
"","Aidan Morris","CLB","2022","M","$170,000","$172,000","2022-09-02"
"","Nelson Quiñones","HOU","2022","F","$150,996","$171,890","2022-09-02"
"","Jonathan Perez","LAG","2022","M","$150,000","$171,750","2022-04-15"
"","Jonathan Perez","LAG","2022","M","$150,000","$171,750","2022-09-02"
"","Kortne Ford","SKC","2023","D","$165,000","$170,000","2023-04-30"
"","Henry Kessler","NER","2022","D","$150,000","$170,000","2022-04-15"
"","Henry Kessler","NER","2022","D","$150,000","$170,000","2022-09-02"
"","Robbie Robinson","MIA","2021","F","$125,000","$170,000","2021-04-15"
"","Robbie Robinson","MIA","2021","F","$125,000","$170,000","2021-09-30"
"","Jacori Hayes","MIN","2021","M","$160,000","$169,833","2021-04-15"
"","Jacori Hayes","MIN","2021","M","$160,000","$169,833","2021-09-30"
"","Nouhou Tolo","SEA","2021","D","$125,000","$169,274","2021-04-15"
"","Nouhou Tolo","SEA","2021","D","$125,000","$169,274","2021-09-30"
"","Griffin Dorsey","HOU","2023","D","$150,000","$169,000","2023-04-30"
"","Andrew Putna","RSL","2022","GK","$155,000","$168,458","2022-04-15"
"","Andrew Putna","RSL","2022","GK","$155,000","$168,458","2022-09-02"
"","Brent Kallman","MIN","2022","D","$160,000","$168,000","2022-04-15"
"","Brent Kallman","MIN","2022","D","$160,000","$168,000","2022-09-02"
"","Brent Kallman","MIN","2023","D","$160,000","$168,000","2023-04-30"
"","John Nelson","STL","2023","D","$160,000","$168,000","2023-04-30"
"","Eric Miller","NSH","2022","D","$168,000","$168,000","2022-04-15"
"","Eric Miller","NSH","2022","D","$168,000","$168,000","2022-09-02"
"","Stefan Cleveland","SEA","2022","GK","$150,000","$167,500","2022-04-15"
"","Stefan Cleveland","SEA","2022","GK","$150,000","$167,500","2022-09-02"
"","Cristián Gutiérrez","VAN","2021","D","$150,000","$167,500","2021-04-15"
"","Cristián Gutiérrez","VAN","2021","D","$150,000","$167,500","2021-09-30"
"","Nick Besler","RSL","2021","M","$167,500","$167,500","2021-04-15"
"","Nick Besler","RSL","2021","M","$167,500","$167,500","2021-09-30"
"","Alvas Powell","CIN","2022","D","$150,000","$167,000","2022-04-15"
"","Alvas Powell","CIN","2022","D","$150,000","$167,000","2022-09-02"
"","Jhon Durán","CHI","2022","F","$120,000","$167,000","2022-04-15"
"","Jhon Durán","CHI","2022","F","$120,000","$167,000","2022-09-02"
"","Miguel Ángel Navarro","CHI","2021","D","$120,000","$167,000","2021-04-15"
"","Mustafa Kizza","MTL","2021","D","$150,000","$166,800","2021-04-15"
"","Mustafa Kizza","MTL","2021","D","$150,000","$166,800","2021-09-30"
"","Jack De Vries","PHI","2022","M","$150,000","$165,556","2022-04-15"
"","Tyler Pasher","HOU","2022","F","$157,500","$165,381","2022-04-15"
"","Justin Haak","NYC","2023","M","$150,000","$165,000","2023-04-30"
"","Steven Beitashour","COL","2021","D","$150,000","$165,000","2021-04-15"
"","Steven Beitashour","COL","2021","D","$150,000","$165,000","2021-09-30"
"","Drew Moor","COL","2021","D","$150,000","$165,000","2021-04-15"
"","Drew Moor","COL","2021","D","$150,000","$165,000","2021-09-30"
"","Tosaint Ricketts","VAN","2021","F","$160,000","$165,000","2021-04-15"
"","Tosaint Ricketts","VAN","2021","F","$160,000","$165,000","2021-09-30"
"","Edwin Cerrillo","FCD","2023","D","$149,500","$164,500","2023-04-30"
"","Dante Sealy","FCD","2022","F","$140,000","$164,417","2022-09-02"
"","Marvin Loría","POR","2022","M","$125,000","$164,375","2022-04-15"
"","Marvin Loría","POR","2022","M","$125,000","$164,375","2022-09-02"
"","Jack Maher","NSH","2022","D","$130,000","$164,000","2022-04-15"
"","Jack Maher","NSH","2022","D","$130,000","$164,000","2022-09-02"
"","James Pantemis","MTL","2023","GK","$144,996","$163,996","2023-04-30"
"","Gino Portella","PHI","2023","D","$150,000","$163,515","2023-04-30"
"","Thomas Roberts","FCD","2021","M","$150,000","$163,000","2021-04-15"
"","Thomas Roberts","FCD","2021","M","$150,000","$163,000","2021-09-30"
"","Mamadou Fall","LAFC","2023","D","$149,000","$161,750","2023-04-30"
"","Daniel Ríos","NSH","2021","F","$140,000","$161,500","2021-04-15"
"","Daniel Ríos","NSH","2021","F","$140,000","$161,500","2021-09-30"
"","James Pantemis","MTL","2022","GK","$145,000","$160,833","2022-04-15"
"","Jimmy Maurer","FCD","2021","GK","$158,125","$160,625","2021-04-15"
"","Sebastian Berhalter","VAN","2023","M","$150,000","$160,250","2023-04-30"
"","Chris Seitz","DCU","2021","GK","$160,000","$160,000","2021-04-15"
"","Chris Seitz","DCU","2021","GK","$160,000","$160,000","2021-09-30"
"","Aboubacar Keita","COL","2023","D","$160,000","$160,000","2023-04-30"
"","Brad Stuver","ATX","2021","GK","$150,000","$160,000","2021-04-15"
"","Brad Stuver","ATX","2021","GK","$150,000","$160,000","2021-09-30"
"","Jahkeele Marshall-Rutty","TOR","2023","D","$152,500","$159,313","2023-04-30"
"","Brent Kallman","MIN","2021","D","$150,000","$158,125","2021-04-15"
"","Brent Kallman","MIN","2021","D","$150,000","$158,125","2021-09-30"
"","Tyler Pasher","HOU","2021","D","$150,000","$157,881","2021-04-15"
"","Tyler Pasher","HOU","2021","F","$150,000","$157,881","2021-09-30"
"","Maynor Figueroa","HOU","2021","D","$150,000","$157,688","2021-04-15"
"","Maynor Figueroa","HOU","2021","D","$150,000","$157,688","2021-09-30"
"","Ayo Akinola","TOR","2021","F","$89,513","$157,513","2021-04-15"
"","Ayo Akinola","TOR","2021","F","$89,513","$157,513","2021-09-30"
"","Brad Knighton","NER","2022","GK","$150,000","$157,500","2022-04-15"
"","Brad Knighton","NER","2022","GK","$150,000","$157,500","2022-09-02"
"","Wyatt Omsberg","CHI","2022","D","$140,000","$157,000","2022-04-15"
"","Wyatt Omsberg","CHI","2022","D","$140,000","$157,000","2022-09-02"
"","Thomas Roberts","FCD","2022","M","$144,000","$157,000","2022-04-15"
"","Paul Marie","SJE","2022","D","$145,000","$156,375","2022-04-15"
"","Paul Marie","SJE","2022","D","$145,000","$156,375","2022-09-02"
"","Jesús Bueno","PHI","2022","M","$140,000","$155,378","2022-04-15"
"","Jesús Bueno","PHI","2022","M","$140,000","$155,378","2022-09-02"
"","Jon Gallagher","ATX","2022","F","$155,000","$155,000","2022-04-15"
"","Jon Gallagher","ATX","2022","D","$155,000","$155,000","2022-09-02"
"","Omir Fernandez","NYRB","2022","M","$140,000","$155,000","2022-04-15"
"","Omir Fernandez","NYRB","2022","M","$140,000","$155,000","2022-09-02"
"","Javain Brown","VAN","2023","D","$140,000","$153,688","2023-04-30"
"","Andrew Putna","RSL","2021","GK","$140,000","$153,458","2021-04-15"
"","Andrew Putna","RSL","2021","GK","$140,000","$153,458","2021-09-30"
"","Dante Sealy","FCD","2022","F","$140,000","$153,400","2022-04-15"
"","Casey Walls","SJE","2023","D","$150,000","$153,000","2023-04-30"
"","Luis Barraza","NYC","2023","GK","$145,000","$152,688","2023-04-30"
"","Rubio Rubín","RSL","2021","F","$135,000","$152,067","2021-04-15"
"","Rubio Rubín","RSL","2021","F","$135,000","$152,067","2021-09-30"
"","Donovan Pines","DCU","2022","D","$150,000","$152,000","2022-04-15"
"","Donovan Pines","DCU","2022","D","$150,000","$152,000","2022-09-02"
"","Zac McGraw","POR","2023","D","$130,000","$151,875","2023-04-30"
"","Kortne Ford","SKC","2022","D","$150,000","$151,667","2022-04-15"
"","Kortne Ford","SKC","2022","D","$150,000","$151,667","2022-09-02"
"","Nicolás Acevedo","NYC","2021","D","$135,000","$151,000","2021-04-15"
"","Nicolás Acevedo","NYC","2021","D","$135,000","$151,000","2021-09-30"
"","Chris Odoi-Atsem","DCU","2022","D","$140,000","$151,000","2022-04-15"
"","Chris Odoi-Atsem","DCU","2022","D","$140,000","$151,000","2022-09-02"
"","Mohammed Adams","MIA","2022","M","$130,000","$150,000","2022-04-15"
"","Jalil Anibaba","CLB","2022","D","$150,000","$150,000","2022-04-15"
"","Jalil Anibaba","CLB","2022","D","$150,000","$150,000","2022-09-02"
"","Miguel Trauco","SJE","2022","D","$100,000","$150,000","2022-09-02"
"","Andre Shinyashiki","COL","2022","F","$140,000","$150,000","2022-04-15"
"","Andre Shinyashiki","CLT","2022","F","$140,000","$150,000","2022-09-02"
"","Bryce Duke","MTL","2023","M","$150,000","$150,000","2023-04-30"
"","Pablo Sisniega","LAFC","2021","GK","$150,000","$150,000","2021-04-15"
"","Pablo Sisniega","LAFC","2021","GK","$150,000","$150,000","2021-09-30"
"","Felipe","DCU","2021","M","$150,000","$150,000","2021-04-15"
"","Felipe","DCU","2021","M","$150,000","$150,000","2021-09-30"
"","Matt Real","PHI","2023","D","$140,000","$149,833","2023-04-30"
"","Michael Nelson","HOU","2023","GK","$135,000","$149,500","2023-04-30"
"","Jack Maher","NSH","2021","D","$115,000","$149,000","2021-04-15"
"","Jack Maher","NSH","2021","D","$115,000","$149,000","2021-09-30"
"","Gabriel Slonina","CHI","2022","GK","$143,000","$147,800","2022-04-15"
"","Gabriel Slonina","CHI","2022","GK","$143,000","$147,800","2022-09-02"
"","Pablo Bonilla","POR","2023","D","$135,000","$147,667","2023-04-30"
"","Oniel Fisher","LAG","2021","D","$140,000","$147,625","2021-04-15"
"","Oniel Fisher","LAG","2021","D","$140,000","$147,625","2021-09-30"
"","Aidan Morris","CLB","2021","M","$145,000","$147,000","2021-04-15"
"","Aidan Morris","CLB","2021","M","$145,000","$147,000","2021-09-30"
"","Eric Miller","NSH","2021","D","$147,000","$147,000","2021-04-15"
"","Eric Miller","NSH","2021","D","$147,000","$147,000","2021-09-30"
