,Player_ID,Season,Base Salary,Guaranteed Compensation
6938,Juninho-2019-1,2019,150000,163125
6942,Demar-Phillips-2017-1,2017,155004,162837
6946,Stefan-Marinovic-2018-1,2018,150000,162563
6948,Jake-Nerwinski-2020-1,2020,158400,162525
6949,Patrice-Bernier-2013-1,2013,143000,162333
6952,Chris-Schuler-2014-1,2014,145000,162000
6954,Frankie-Amaya-2020-1,2020,125000,162000
6955,JT-Marcinkowski-2020-1,2020,150000,162000
6956,Mamadou-Fall-2023-1,2023,149000,161750
6958,Jukka-Raitala-2017-1,2017,125004,161671
6960,Ned-Grabavoy-2013-1,2013,155000,161667
6963,Micheal-Azira-2020-1,2020,155000,161625
6967,Daniel-Ríos-2021-1,2021,140000,161500
6969,Michel-2015-1,2015,140000,161500
6971,Boniek-García-2013-1,2013,130000,161250
6974,Andrew-Farrell-2013-1,2013,80000,161000
6977,Christian-Dean-2014-1,2014,80000,161000
6979,Nick-Hagglund-2020-1,2020,151255,160880
6980,James-Pantemis-2022-1,2022,145000,160833
6981,Todd-Dunivant-2014-1,2014,140000,160750
6984,Jack-Harrison-2016-1,2016,125000,160500
6986,Sebastian-Berhalter-2023-1,2023,150000,160250
6988,Walker-Zimmerman-2014-1,2014,80000,160100
6990,Luke-Mulholland-2016-1,2016,160008,160008
6991,Russell-Teibert-2018-1,2018,140000,160000
6993,Ruan-2019-1,2019,160000,160000
6996,Chris-Seitz-2021-1,2021,160000,160000
6998,Razvan-Cocis-2016-1,2016,160000,160000
7001,Chris-Duvall-2019-1,2019,160000,160000
7002,Olmes-García-2016-1,2016,160000,160000
7005,Gonzalo-Pineda-2015-1,2015,160000,160000
7007,Ricardo-Clark-2019-1,2019,160000,160000
7008,Brad-Stuver-2021-1,2021,150000,160000
7010,Fabian-Castillo-2015-1,2015,145000,160000
7012,Zarek-Valentin-2019-1,2019,160000,160000
7016,Héctor-Jiménez-2018-1,2018,159996,159996
7019,Jalil-Anibaba-2014-1,2014,119620,159620
7021,Júnior-Moreno-2019-1,2019,140000,159500
7024,Jahkeele-Marshall-Rutty-2023-1,2023,152500,159313
7026,A.J.-Soares-2014-1,2014,119180,159180
7030,Richie-Laryea-2017-1,2017,130000,159000
7032,Ibrahim-Sekagya-2013-1,2013,130000,159000
7034,Gilbert-Fuentes-2020-1,2020,140000,158750
7035,Uri-Rosell-2014-1,2014,150000,158750
7036,Kevin-Alston-2015-1,2015,140000,158333
7040,Brent-Kallman-2021-1,2021,150000,158125
7042,Evan-Bush-2018-1,2018,157925,157925
7044,Tyler-Pasher-2021-1,2021,150000,157881
7046,Liam-Fraser-2023-1,2023,130000,157750
7047,Maynor-Figueroa-2021-1,2021,150000,157688
7049,Seth-Sinovic-2018-1,2018,150000,157667
7051,Ayo-Akinola-2021-1,2021,89513,157513
7053,A.J.-DeLaGarza-2014-1,2014,135000,157500
7054,Lawrence-Olum-2017-1,2017,142500,157500
7056,Arturo-Álvarez-2018-1,2018,150000,157500
7058,Brad-Knighton-2022-1,2022,150000,157500
7060,Collen-Warner-2015-1,2015,129937,157437
7062,Joe-Bendik-2015-1,2015,150000,157375
7064,Daniel-Steres-2019-1,2019,150000,157333
7065,Mike-Grella-2016-1,2016,155000,157250
7066,Wyatt-Omsberg-2022-1,2022,140000,157000
7069,Kekuta-Manneh-2016-1,2016,127500,157000
7071,Mikey-Lopez-2014-1,2014,85000,157000
7073,Jay-Chapman-2020-1,2020,144000,156833
7074,Todd-Dunivant-2013-1,2013,150000,156750
7077,Paul-Marie-2022-1,2022,145000,156375
7079,Tristan-Bowen-2013-1,2013,125000,156364
7082,Eddie-Johnson-2013-1,2013,150000,156333
7085,Amro-Tarek-2019-1,2019,150000,156250
7087,Erik-Hurtado-2018-1,2018,150000,156250
7089,Je-Vaughn-Watson-2017-1,2017,150000,155667
7094,Jesús-Bueno-2022-1,2022,140000,155378
7096,Robert-Earnshaw-2013-1,2013,138000,155150
7099,Walker-Zimmerman-2013-1,2013,75000,155100
7102,Sebastian-Kowalczyk-2023-1,2023,85444,155062
7103,Chris-Seitz-2018-1,2018,155004,155004
7105,Jimmy-Medranda-2019-1,2019,155004,155004
7107,Fabian-Herbers-2020-1,2020,155004,155004
7108,Atiba-Harris-2017-1,2017,155004,155004
7110,Marlon-Hairston-2019-1,2019,155004,155004
7112,Luke-Mulholland-2019-1,2019,155000,155000
7113,Anthony-Jackson-Hamel-2018-1,2018,140000,155000
7115,Jonathan-Lewis-2020-1,2020,117500,155000
7116,Tommy-Thompson-2016-1,2016,150000,155000
7118,Tommy-Thompson-2017-1,2017,150000,155000
7121,Leonardo-2015-1,2015,150000,155000
7125,Alan-Gordon-2018-1,2018,150000,155000
7126,Tosaint-Ricketts-2020-1,2020,150000,155000
7127,Tony-Tchani-2013-1,2013,130000,155000
7129,Jon-Gallagher-2022-1,2022,155000,155000
7131,Omir-Fernandez-2022-1,2022,140000,155000
7134,Zac-MacMath-2013-1,2013,110000,155000
7137,Lalas-Abubakar-2020-1,2020,145000,154937
7140,Bobby-Shuttleworth-2016-1,2016,137500,154375
7142,Francois-Affolter-2017-1,2017,120000,154250
7143,Doneil-Henry-2018-1,2018,140004,154238
7147,Waylon-Francis-2014-1,2014,125000,153875
7150,Eric-Alexander-2015-1,2015,140000,153750
7152,Dejan-Jakovic-2019-1,2019,150000,153750
7154,Javain-Brown-2023-1,2023,140000,153688
7156,Tyler-Adams-2018-1,2018,107500,153542
7157,Andrew-Putna-2021-1,2021,140000,153458
7160,Nick-LaBrocca-2014-1,2014,135000,153333
7162,Scott-Caldwell-2019-1,2019,142313,153209
7166,Chris-Seitz-2017-1,2017,153000,153000
7168,Sean-Johnson-2013-1,2013,120000,153000
7171,Fabinho-2018-1,2018,153000,153000
7173,Warren-Creavalle-2018-1,2018,140000,153000
7175,Seth-Sinovic-2020-1,2020,145000,153000
7176,Krzysztof-Krol-2014-1,2014,153000,153000
7177,David-Bingham-2016-1,2016,145000,152750
7179,Luis-Barraza-2023-1,2023,145000,152688
7181,Jonathan-Osorio-2015-1,2015,145000,152600
7183,Raymon-Gaddis-2016-1,2016,150000,152500
7188,Tim-Melia-2016-1,2016,150000,152500
7190,Victor-Ulloa-2017-1,2017,150000,152500
7192,Fernando-Bob-2018-1,2018,152496,152496
7193,Diego-Fagundez-2015-1,2015,125000,152200
7195,Rubio-Rubín-2021-1,2021,135000,152067
7197,Mehdi-Ballouchy-2013-1,2013,152006,152006
7200,Erick-Torres-2014-1,2014,152004,152004
7202,Wil-Trapp-2014-1,2014,125000,152000
7204,Bobby-Burling-2017-1,2017,120000,152000
7205,Donovan-Pines-2022-1,2022,150000,152000
7207,Matt-Hedges-2016-1,2016,152000,152000
7209,Alex-2016-1,2016,152000,152000
7214,Zac-McGraw-2023-1,2023,130000,151875
7216,Kortne-Ford-2022-1,2022,150000,151667
7218,Brent-Kallman-2019-1,2019,118000,151531
7221,Luis-Robles-2015-1,2015,130000,151375
7223,Nick-DeLeon-2015-1,2015,116259,151259
7225,Seb-Hines-2016-1,2016,150000,151250
7227,Nicolás-Acevedo-2020-1,2020,135000,151000
7228,Nicolás-Acevedo-2021-1,2021,135000,151000
7230,Chris-Odoi-Atsem-2022-1,2022,140000,151000
7232,Kenneth-Kronholm-2019-1,2019,87996,150996
7234,Jerry-Bengtson-2014-1,2014,144000,150840
7235,Cristhian-Machado-2018-1,2018,132000,150513
7238,Fabinho-2016-1,2016,142008,150008
7239,Jordan-Harvey-2015-1,2015,150000,150000
7241,Jordan-Harvey-2018-1,2018,150000,150000
7243,Christian-Makoun-2020-1,2020,150000,150000
7244,Julio-Cascante-2018-1,2018,150000,150000
7246,Héctor-Jiménez-2017-1,2017,150000,150000
7248,Joao-Plata-2015-1,2015,150000,150000
7250,Chris-Seitz-2020-1,2020,150000,150000
7251,Mohammed-Adams-2022-1,2022,130000,150000
7252,John-Thorrington-2013-1,2013,150000,150000
7255,Luis-Garrido-2014-1,2014,150000,150000
7256,Luis-Garrido-2015-1,2015,150000,150000
7258,Jalil-Anibaba-2015-1,2015,120000,150000
7260,Jalil-Anibaba-2022-1,2022,150000,150000
7262,Sean-Franklin-2018-1,2018,150000,150000
7265,Adolfo-Bautista-2014-1,2014,150000,150000
7266,Martin-Paterson-2015-1,2015,150000,150000
7267,Miguel-Trauco-2022-1,2022,100000,150000
7268,Josh-Saunders-2016-1,2016,150000,150000
7272,Leonardo-González-2014-1,2014,150000,150000
7274,Roy-Miller-2017-1,2017,150000,150000
7278,Yamil-Asad-2017-1,2017,150000,150000
7280,Rodney-Wallace-2013-1,2013,125000,150000
7283,Greg-Garza-2017-1,2017,150000,150000
7288,Josué-Colmán-2018-1,2018,150000,150000
7290,Tesho-Akindele-2019-1,2019,150000,150000
7292,Brian-Carroll-2015-1,2015,150000,150000
7294,Ned-Grabavoy-2016-1,2016,150000,150000
7296,Carlo-Cudicini-2013-1,2013,150000,150000
7299,Jordan-Stewart-2015-1,2015,150000,150000
7301,Chris-Duvall-2018-1,2018,150000,150000
7303,Patrick-Ianni-2013-1,2013,150000,150000
7306,Patrick-Ianni-2014-1,2014,150000,150000
7308,Frédéric-Piquionne-2013-1,2013,142000,150000
7311,Fabian-Espindola-2013-1,2013,150000,150000
7314,Fabian-Espindola-2014-1,2014,150000,150000
7316,Gastón-Fernández-2014-1,2014,150000,150000
7318,Gastón-Fernández-2015-1,2015,150000,150000
7319,Ike-Opara-2017-1,2017,150000,150000
7322,Andrew-Jacobson-2015-1,2015,150000,150000
7324,Harrison-Afful-2015-1,2015,150000,150000
7325,Pablo-Sisniega-2021-1,2021,150000,150000
7327,Jermaine-Taylor-2016-1,2016,150000,150000
7329,Nick-Besler-2020-1,2020,150000,150000
7330,Andy-Polo-2018-1,2018,150000,150000
7332,Andy-Polo-2019-1,2019,150000,150000
7334,Andy-Polo-2020-1,2020,150000,150000
7335,Felipe-2021-1,2021,150000,150000
7337,Stefan-Frei-2014-1,2014,150000,150000
7339,Baggio-Husidic-2016-1,2016,150000,150000
7341,Zac-MacMath-2017-1,2017,150000,150000
7343,Dejan-Jakovic-2018-1,2018,150000,150000
7345,Matt-Real-2023-1,2023,140000,149833
7347,J.J.-Williams-2019-1,2019,95000,149750
7349,Demar-Phillips-2015-1,2015,140000,149667
7353,Andrés-Perea-2020-1,2020,144000,149500
7354,Ayo-Akinola-2020-1,2020,81375,149375
7355,Roman-Celentano-2023-1,2023,100000,149000
7356,Jack-Maher-2021-1,2021,115000,149000
7358,Khaly-Thiam-2016-1,2016,144000,149000
7359,Fafa-Picault-2018-1,2018,135000,148667
7361,Clément-Diop-2020-1,2020,120000,148500
7362,Carlos-Coronel-2019-1,2019,132000,148425
7363,Kevin-Ellis-2017-1,2017,140004,148337
7365,Shea-Salinas-2015-1,2015,145000,148333
7367,Chris-Tierney-2017-1,2017,140000,148333
7369,Andrea-Pisanu-2013-1,2013,100000,148000
7372,Derrick-Jones-2020-1,2020,125000,147969
7373,Gabriel-Slonina-2022-1,2022,143000,147800
7375,Leonardo-2017-1,2017,140004,147671
7377,Pablo-Bonilla-2023-1,2023,135000,147667
7378,Joe-Bendik-2016-1,2016,140000,147667
7382,Oniel-Fisher-2021-1,2021,140000,147625
7384,Sanna-Nyassi-2013-1,2013,140000,147625
7387,Luis-López-2018-1,2018,70000,147500
7389,Tommy-Redding-2018-1,2018,125000,147500
7391,Bobby-Convey-2014-1,2014,137500,147500
7395,Joe-Bendik-2014-1,2014,140000,147375
7397,Nick-Hagglund-2019-1,2019,137504,147129
7406,Jack-Jewsbury-2016-1,2016,140000,147000
7408,Eric-Miller-2021-1,2021,147000,147000
7410,Jonathan-Perez-2021-1,2021,125000,146750
7412,Seth-Sinovic-2015-1,2015,140000,146750
7414,Brad-Knighton-2021-1,2021,140000,146750
7416,Razvan-Cocis-2014-1,2014,140004,146671
7417,Daigo-Kobayashi-2015-1,2015,135000,146667
7421,Alex-De-John-2019-1,2019,135000,146614
7423,Eryk-Williamson-2020-1,2020,130000,146500
7427,James-Pantemis-2021-1,2021,130000,145833
7429,James-Riley-2013-1,2013,140000,145750
7432,Shaun-Wright-Phillips-2015-1,2015,116004,145704
7433,Mason-Stajduhar-2023-1,2023,130000,145650
7435,Kofi-Sarkodie-2013-1,2013,100000,145500
7438,Ronald-Donkor-2023-1,2023,120000,145400
7439,Chris-Wingert-2017-1,2017,134004,145394
7441,Eric-Kronberg-2016-1,2016,145200,145200
7443,Brandon-Vázquez-2018-1,2018,125004,145004
7445,Fidel-Escobar-2018-1,2018,145000,145000
7447,Tommy-Thompson-2014-1,2014,140000,145000
7449,Tommy-Thompson-2015-1,2015,140000,145000
7451,Andy-Dorman-2015-1,2015,145000,145000
7453,Zack-Steffen-2018-1,2018,145000,145000
7455,Edwin-Cerrillo-2022-1,2022,130000,145000
7456,Robbie-Robinson-2020-1,2020,100000,145000
7457,Ryan-Hollingshead-2018-1,2018,145000,145000
7459,Harry-Shipp-2017-1,2017,145000,145000
7461,Marlon-Hairston-2018-1,2018,144996,144996
7465,Tayvon-Gray-2022-1,2022,125000,144788
7467,J.J.-Williams-2020-1,2020,110000,144750
7468,Ryan-Johnson-2013-1,2013,144704,144704
7471,Pablo-Bonilla-2022-1,2022,132000,144667
7473,Jacob-Peterson-2016-1,2016,137750,144625
7475,Andrew-Driver-2014-1,2014,130000,144583
7477,Juan-Pablo-Torres-2020-1,2020,130000,144500
7478,Brandon-Vincent-2018-1,2018,122375,144250
7480,Dániel-Sallói-2019-1,2019,130000,144125
7481,Patrick-Mullins-2017-1,2017,114125,144125
7483,Joe-Bendik-2019-1,2019,144000,144000
7485,Griffin-Dorsey-2022-1,2022,125000,144000
7490,Anthony-Jackson-Hamel-2020-1,2020,130000,144000
7492,Caden-Clark-2021-1,2021,106773,143973
7493,Oswaldo-Minda-2013-1,2013,125000,143750
7496,A.J.-Soares-2013-1,2013,103345,143345
7499,Kevin-Alston-2014-1,2014,125000,143333
7501,Samuel-Piette-2019-1,2019,135000,143159
7503,Sebastián-Fernandez-2014-1,2014,143000,143000
7507,Erik-Sorga-2020-1,2020,120000,143000
7508,Atiba-Harris-2016-1,2016,143000,143000
7510,Seth-Sinovic-2019-1,2019,135000,143000
7513,Brandon-Bye-2020-1,2020,135000,142938
7514,David-Arshakyan-2016-1,2016,120000,142850
7515,Jonathan-Osorio-2014-1,2014,135000,142600
7517,A.J.-DeLaGarza-2013-1,2013,120000,142500
7520,Arturo-Álvarez-2017-1,2017,135000,142500
7522,Franco-Fragapane-2021-1,2021,135000,142500
7523,Ethan-Finlay-2015-1,2015,135000,142500
7525,Andres-Jasson-2023-1,2023,125000,142144
7527,Abu-Danladi-2022-1,2022,135000,142125
7529,C.J.-Sapong-2015-1,2015,125000,142000
7532,Frédéric-Piquionne-2014-1,2014,142000,142000
7535,Omar-Salgado-2014-1,2014,100000,141869
7537,Agustín-Viana-2014-1,2014,115000,141667
7539,Víctor-Bernárdez-2014-1,2014,100008,141608
7541,Michel-2014-1,2014,120000,141500
7544,Kyle-Smith-2022-1,2022,128580,141244
7546,Mohammed-Adams-2021-1,2021,121000,141000
7548,João-Pedro-2017-1,2017,120000,141000
7550,Chris-Odoi-Atsem-2021-1,2021,130000,141000
7552,Eriq-Zavaleta-2016-1,2016,110000,140600
7553,Eric-Miller-2020-1,2020,124675,140550
7554,Ayo-Akinola-2018-1,2018,54504,140504
7556,Cameron-Duke-2023-1,2023,137500,140500
7558,José-Andrés-Martínez-2020-1,2020,125000,140125
7561,Sebastien-Le-Toux-2017-1,2017,125004,140004
7562,Jimmy-Medranda-2018-1,2018,140004,140004
7564,Marc-Burch-2018-1,2018,140004,140004
7568,Zac-MacMath-2016-1,2016,140004,140004
7569,Steve-Clark-2019-1,2019,140000,140000
7572,Jimmy-Maurer-2020-1,2020,137500,140000
7574,Handwalla-Bwana-2022-1,2022,140000,140000
7576,Edgar-Mejía-2013-1,2013,140000,140000
7579,Damien-Perrinelle-2016-1,2016,140000,140000
7581,Brian-Carroll-2017-1,2017,132000,140000
7583,Kofi-Sarkodie-2017-1,2017,135000,140000
7585,Bobby-Burling-2015-1,2015,132500,140000
7587,Marcel-de-Jong-2017-1,2017,140000,140000
7589,Jordan-Stewart-2014-1,2014,140000,140000
7594,Patrice-Bernier-2016-1,2016,95000,140000
7597,Zat-Knight-2014-1,2014,120000,139583
7598,Justin-Morrow-2013-1,2013,130000,139563
7601,Michael-Nelson-2022-1,2022,125000,139500
7603,Shane-O'Neill-2019-1,2019,125000,139500
7604,Walter-Restrepo-2016-1,2016,125000,139500
7606,Júnior-Moreno-2018-1,2018,120000,139500
7609,Richie-Marquez-2017-1,2017,133000,139430
7611,Scott-Caldwell-2018-1,2018,129375,139375
7613,Derek-Cornelius-2021-1,2021,127050,139001
7614,George-Bello-2021-1,2021,135000,139000
7616,Jerry-Bengtson-2013-1,2013,132000,138840
7619,Clint-Irwin-2019-1,2019,126000,138707
7621,Cordell-Cato-2017-1,2017,137000,138667
7625,Jalen-Neal-2023-1,2023,125000,138625
7627,Jaime-Penedo-2014-1,2014,135000,138563
7629,Jay-Chapman-2019-1,2019,120000,138500
7631,Steve-Clark-2014-1,2014,135000,138333
7633,Maynor-Figueroa-2016-1,2016,115000,138333
7635,Nick-LaBrocca-2013-1,2013,120000,138333
7638,Oniel-Fisher-2020-1,2020,130000,138000
7639,Andre-Blake-2016-1,2016,100000,138000
7641,Thomas-Roberts-2019-1,2019,110000,138000
7642,Dairon-Asprilla-2017-1,2017,138000,138000
7644,Warren-Creavalle-2017-1,2017,125000,138000
7648,David-Bingham-2015-1,2015,130000,137750
7650,Ian-Harkes-2018-1,2018,104500,137738
7654,José-Guillermo-Ortiz-2017-1,2017,129996,137621
7656,Collen-Warner-2013-1,2013,110000,137500
7659,Justin-Mapp-2013-1,2013,125000,137500
7662,Zorhan-Ludovic-Bassong-2022-1,2022,125000,137500
7663,Jack-Jewsbury-2015-1,2015,120000,137500
7665,Chris-Mueller-2021-1,2021,123715,137465
7667,Sebastian-Berhalter-2022-1,2022,100000,137250
7669,Diego-Fagundez-2014-1,2014,110000,137200
7671,Ryan-Meara-2019-1,2019,132000,137000
7675,Ryan-Raposo-2023-1,2023,120000,137000
7677,Cristian-Roldan-2017-1,2017,115000,137000
7679,Ulises-Segura-2018-1,2018,137000,137000
7681,Zach-Loyd-2013-1,2013,92373,136998
7687,Jahkeele-Marshall-Rutty-2022-1,2022,130000,136842
7689,Carlos-Terán-2020-1,2020,81375,136815
7692,Evan-Bush-2017-1,2017,136750,136750
7694,Brad-Knighton-2020-1,2020,130000,136750
7695,Daigo-Kobayashi-2014-1,2014,125000,136667
7697,Michael-Harrington-2017-1,2017,135000,136667
7698,Troy-Perkins-2015-1,2015,130000,136663
7700,Ethan-Bristow-2023-1,2023,85444,136630
7701,Jayden-Nelson-2022-1,2022,130000,136586
7703,John-McCarthy-2021-1,2021,130000,136583
7705,Eryk-Williamson-2019-1,2019,120000,136500
7707,Lloyd-Sam-2014-1,2014,136500,136500
7709,Eric-Calvillo-2019-1,2019,120000,136500
7713,Clément-Diop-2022-1,2022,125000,136250
7715,Michael-Farfan-2013-1,2013,98670,136170
7718,Griffin-Yow-2022-1,2022,130000,136118
7719,Chris-Seitz-2016-1,2016,136000,136000
7721,Justin-Rennicks-2023-1,2023,125000,136000
7722,Benjamin-Kikanovic-2023-1,2023,130000,135775
7724,Leonardo-Campana-2022-1,2022,84000,135680
7728,Alexander-López-2015-1,2015,115500,135500
7730,Fabian-Herbers-2017-1,2017,110000,135500
7733,Demar-Phillips-2016-1,2016,127500,135333
7735,Jermaine-Taylor-2017-1,2017,125004,135004
7737,Bernardo-Añor-2015-1,2015,135000,135000
7739,Diego-Martínez-2016-1,2016,135000,135000
7742,Amadou-Dia-2021-1,2021,135000,135000
7745,Eric-Avila-2014-1,2014,115000,135000
7749,Andy-Dorman-2014-1,2014,135000,135000
7751,Brian-Rowe-2018-1,2018,135000,135000
7753,Leonardo-González-2013-1,2013,135000,135000
7756,Jairo-Arrieta-2014-1,2014,135000,135000
7758,Guly-do-Prado-2015-1,2015,120000,135000
7759,Fabian-Herbers-2019-1,2019,135000,135000
7761,Danilo-Acosta-2021-1,2021,135000,135000
7763,Miguel-Berry-2023-1,2023,135000,135000
7770,Jorge-Villafaña-2015-1,2015,130000,135000
7772,Matt-Hedges-2015-1,2015,135000,135000
7774,Brek-Shea-2021-1,2021,135000,135000
7776,Andrew-Jacobson-2013-1,2013,122500,135000
7779,Ethan-Bartlow-2023-1,2023,125000,135000
7781,Guillermo-Hauche-2018-1,2018,120000,135000
7782,Eric-Miller-2023-1,2023,120000,135000
7784,Patrice-Bernier-2015-1,2015,90000,135000
7786,Collin-Smith-2023-1,2023,130000,135000
7789,Jonny-Steele-2014-1,2014,129996,134996
7790,Nick-Hagglund-2018-1,2018,125004,134629
7792,Luis-Silva-2014-1,2014,99440,134440
7794,Diego-Luna-2023-1,2023,120000,134380
7796,Brandt-Bronico-2022-1,2022,125000,134330
7798,Micael-2023-1,2023,120000,134250
7800,Mathieu-Choinière-2022-1,2022,125000,134238
7802,Indiana-Vassilev-2022-1,2022,84000,134000
7803,Griffin-Dorsey-2019-1,2019,90000,134000
7805,Jack-Maher-2020-1,2020,100000,134000
7806,Joel-Waterman-2022-1,2022,125000,133909
7807,Moses-Nyeman-2023-1,2023,115000,133822
7809,Alex-2014-1,2014,123750,133700
7812,Saad-Abdul-Salaam-2021-1,2021,125000,133667
7813,Ashtone-Morgan-2019-1,2019,132000,133500
7815,Omar-Holness-2017-1,2017,110000,133500
7817,Eriq-Zavaleta-2017-1,2017,102850,133450
7819,Shea-Salinas-2014-1,2014,130000,133333
7821,Chris-Tierney-2016-1,2016,125000,133333
7823,Kofi-Opare-2018-1,2018,118125,133125
7825,Thomas-2015-1,2015,108000,133125
7827,Ethan-Zubak-2021-1,2021,130000,133125
7829,Kwadwo-Opoku-2022-1,2022,92000,133095
7831,Oniel-Fisher-2022-1,2022,120000,133000
7835,Julian-Gressel-2019-1,2019,114250,133000
7837,Connor-Lade-2019-1,2019,126000,132750
7838,Joe-Willis-2018-1,2018,125000,132750
7843,Seth-Sinovic-2017-1,2017,125000,132667
7847,Stephen-McCarthy-2014-1,2014,101332,132582
7849,Richard-Sánchez-2018-1,2018,130000,132500
7853,Chris-Schuler-2017-1,2017,127500,132500
7857,Johan-Venegas-2015-1,2015,120000,132500
7858,Raymon-Gaddis-2015-1,2015,130000,132500
7860,Jordan-Perruzza-2023-1,2023,130000,132500
7862,Ryan-Hollingshead-2017-1,2017,132500,132500
7864,Jack-Jewsbury-2014-1,2014,115000,132500
7866,Victor-Ulloa-2016-1,2016,130000,132500
7871,Daniel-Steres-2018-1,2018,125004,132067
7873,Daigo-Kobayashi-2016-1,2016,120000,132000
7875,Ashtone-Morgan-2016-1,2016,120000,132000
7877,Ashtone-Morgan-2021-1,2021,132000,132000
7879,Djimi-Traore-2014-1,2014,132000,132000
7881,Spencer-Richey-2022-1,2022,132000,132000
7883,Spencer-Richey-2023-1,2023,132000,132000
7885,Damien-Perrinelle-2015-1,2015,132000,132000
7888,JT-Marcinkowski-2018-1,2018,120000,132000
7890,Eric-Kronberg-2015-1,2015,132000,132000
7892,Agus-2016-1,2016,132000,132000
7894,Andy-Rose-2021-1,2021,132000,132000
7897,Seth-Sinovic-2014-1,2014,125000,131750
7899,Agustín-Viana-2013-1,2013,105000,131667
7902,Danny-Cruz-2014-1,2014,125000,131667
7906,David-Horst-2018-1,2018,125004,131629
7908,Daniel-Ríos-2020-1,2020,120000,131625
7911,Jonas-Elmer-2013-1,2013,125000,131488
7913,Donny-Toia-2019-1,2019,131254,131254
7915,Josh-Williams-2016-1,2016,131250,131250
7917,Calum-Mallace-2017-1,2017,115000,131250
7919,Erik-Hurtado-2017-1,2017,125000,131250
7921,Ike-Opara-2016-1,2016,125000,131250
7923,Shawn-Barry-2018-1,2018,131250,131250
7925,Jalil-Anibaba-2013-1,2013,91245,131245
7928,Peter-Luccin-2013-1,2013,90000,131000
7931,Jason-Johnson-2015-1,2015,90000,131000
7933,Carlos-Lizarazo-2016-1,2016,62508,130633
7935,Eric-Brunner-2014-1,2014,130000,130625
7937,Sheanon-Williams-2014-1,2014,125000,130500
