,Date,Home_team_ID,HG,Away_team_ID,AG,Year
1963,2019-05-29,ATL2019,3,MIN2019,0,2019
1964,2019-05-26,TOR2019,1,SJE2019,2,2019
1965,2019-05-26,SKC2019,3,SEA2019,2,2019
1966,2019-05-25,COL2019,3,CLB2019,2,2019
1967,2019-05-25,MIN2019,1,HOU2019,0,2019
1968,2019-05-25,PHI2019,1,POR2019,3,2019
1969,2019-05-25,NER2019,1,DCU2019,1,2019
1970,2019-05-25,CIN2019,0,NYRB2019,2,2019
1971,2019-05-25,VAN2019,2,FCD2019,1,2019
1972,2019-05-25,CHI2019,1,NYC2019,1,2019
1973,2019-05-24,LAFC2019,4,MTL2019,1,2019
1974,2019-05-24,RSL2019,2,ATL2019,1,2019
1975,2019-05-24,ORL2019,0,LAG2019,1,2019
1976,2019-05-22,NYRB2019,1,VAN2019,2,2019
1977,2019-05-19,LAG2019,0,COL2019,1,2019
1978,2019-05-19,FCD2019,1,LAFC2019,1,2019
1979,2019-05-19,NYRB2019,1,ATL2019,0,2019
1980,2019-05-19,ORL2019,5,CIN2019,1,2019
1981,2019-05-18,SKC2019,1,VAN2019,1,2019
1982,2019-05-18,HOU2019,2,DCU2019,1,2019
1983,2019-05-18,MIN2019,1,CLB2019,0,2019
1984,2019-05-18,PHI2019,0,SEA2019,0,2019
1985,2019-05-18,SJE2019,4,CHI2019,1,2019
1986,2019-05-18,RSL2019,3,TOR2019,0,2019
1987,2019-05-18,MTL2019,0,NER2019,0,2019
1988,2019-05-16,LAFC2019,2,FCD2019,0,2019
1989,2019-05-15,SEA2019,2,ORL2019,1,2019
1990,2019-05-15,VAN2019,0,ATL2019,1,2019
1991,2019-05-15,HOU2019,1,POR2019,1,2019
1992,2019-05-15,TOR2019,0,DCU2019,0,2019
1993,2019-05-12,DCU2019,1,SKC2019,0,2019
1994,2019-05-12,ATL2019,1,ORL2019,0,2019
1995,2019-05-11,SEA2019,1,HOU2019,0,2019
1996,2019-05-11,COL2019,2,RSL2019,3,2019
1997,2019-05-11,CHI2019,2,MIN2019,0,2019
1998,2019-05-11,CLB2019,0,LAFC2019,3,2019
1999,2019-05-11,NER2019,3,SJE2019,1,2019
2000,2019-05-11,LAG2019,0,NYC2019,2,2019
2001,2019-05-11,TOR2019,1,PHI2019,1,2019
2002,2019-05-11,FCD2019,1,NYRB2019,3,2019
2003,2019-05-11,CIN2019,2,MTL2019,1,2019
2004,2019-05-10,VAN2019,1,POR2019,0,2019
2005,2019-05-08,NYRB2019,1,MTL2019,2,2019
2006,2019-05-08,CHI2019,5,NER2019,0,2019
2007,2019-05-08,CLB2019,3,LAG2019,1,2019
2008,2019-05-08,ATL2019,2,TOR2019,0,2019
2009,2019-05-05,SKC2019,0,ATL2019,3,2019
2010,2019-05-04,LAFC2019,0,CHI2019,0,2019
2011,2019-05-04,SJE2019,1,CIN2019,0,2019
2012,2019-05-04,RSL2019,1,POR2019,2,2019
2013,2019-05-04,DCU2019,3,CLB2019,0,2019
2014,2019-05-04,MIN2019,1,SEA2019,1,2019
2015,2019-05-04,PHI2019,6,NER2019,1,2019
2016,2019-05-04,MTL2019,0,NYC2019,2,2019
2017,2019-05-04,HOU2019,2,FCD2019,1,2019
2018,2019-05-04,ORL2019,0,TOR2019,2,2019
2019,2019-05-04,NYRB2019,3,LAG2019,2,2019
2020,2019-05-03,COL2019,2,VAN2019,3,2019
2021,2019-05-01,PHI2019,2,CIN2019,0,2019
2022,2019-04-28,LAG2019,2,RSL2019,1,2019
2023,2019-04-28,SEA2019,1,LAFC2019,1,2019
2024,2019-04-28,MIN2019,1,DCU2019,0,2019
2025,2019-04-28,MTL2019,1,CHI2019,0,2019
2026,2019-04-27,HOU2019,2,CLB2019,0,2019
2027,2019-04-27,SKC2019,4,NER2019,4,2019
2028,2019-04-27,NYRB2019,1,CIN2019,0,2019
2029,2019-04-27,ATL2019,1,COL2019,0,2019
2030,2019-04-27,VAN2019,1,PHI2019,1,2019
2031,2019-04-27,FCD2019,0,SJE2019,0,2019
2032,2019-04-27,TOR2019,1,POR2019,2,2019
2033,2019-04-27,NYC2019,1,ORL2019,1,2019
2034,2019-04-24,SEA2019,2,SJE2019,2,2019
2035,2019-04-24,MIN2019,0,LAG2019,0,2019
2036,2019-04-24,NER2019,0,MTL2019,3,2019
2037,2019-04-24,CLB2019,0,DCU2019,1,2019
2038,2019-04-24,NYC2019,1,CHI2019,0,2019
2039,2019-04-21,LAFC2019,4,SEA2019,1,2019
2040,2019-04-21,DCU2019,0,NYC2019,2,2019
2041,2019-04-20,SJE2019,4,SKC2019,1,2019
2042,2019-04-20,CLB2019,1,POR2019,3,2019
2043,2019-04-20,NER2019,1,NYRB2019,0,2019
2044,2019-04-20,ATL2019,1,FCD2019,2,2019
2045,2019-04-20,ORL2019,1,VAN2019,0,2019
2046,2019-04-20,CHI2019,4,COL2019,1,2019
2047,2019-04-20,PHI2019,3,MTL2019,0,2019
2048,2019-04-19,LAG2019,2,HOU2019,1,2019
2049,2019-04-19,TOR2019,4,MIN2019,3,2019
2050,2019-04-19,CIN2019,0,RSL2019,3,2019
2051,2019-04-17,VAN2019,1,LAFC2019,0,2019
2052,2019-04-14,SKC2019,2,NYRB2019,2,2019
2053,2019-04-13,LAFC2019,2,CIN2019,0,2019
2054,2019-04-13,LAG2019,2,PHI2019,0,2019
2055,2019-04-13,COL2019,2,DCU2019,3,2019
2056,2019-04-13,RSL2019,2,ORL2019,1,2019
2057,2019-04-13,FCD2019,2,POR2019,1,2019
2058,2019-04-13,NER2019,0,ATL2019,2,2019
2059,2019-04-13,MIN2019,2,NYC2019,3,2019
2060,2019-04-13,SEA2019,3,TOR2019,2,2019
2061,2019-04-13,HOU2019,2,SJE2019,1,2019
2062,2019-04-13,MTL2019,1,CLB2019,0,2019
2063,2019-04-12,CHI2019,1,VAN2019,1,2019
2064,2019-04-09,DCU2019,0,MTL2019,0,2019
2065,2019-04-07,CIN2019,1,SKC2019,1,2019
2066,2019-04-06,SEA2019,1,RSL2019,0,2019
2067,2019-04-06,SJE2019,3,POR2019,0,2019
2068,2019-04-06,CLB2019,1,NER2019,0,2019
2069,2019-04-06,ORL2019,4,COL2019,3,2019
2070,2019-04-06,PHI2019,2,FCD2019,1,2019
2071,2019-04-06,NYRB2019,1,MIN2019,2,2019
2072,2019-04-06,DCU2019,0,LAFC2019,4,2019
2073,2019-04-06,TOR2019,2,CHI2019,2,2019
2074,2019-04-06,NYC2019,0,MTL2019,0,2019
2075,2019-04-05,VAN2019,0,LAG2019,2,2019
2076,2019-03-31,LAG2019,2,POR2019,1,2019
2077,2019-03-31,ORL2019,1,DCU2019,2,2019
2078,2019-03-30,VAN2019,0,SEA2019,0,2019
2079,2019-03-30,RSL2019,2,FCD2019,4,2019
2080,2019-03-30,COL2019,1,HOU2019,2,2019
2081,2019-03-30,CLB2019,2,ATL2019,0,2019
2082,2019-03-30,CIN2019,0,PHI2019,2,2019
2083,2019-03-30,SJE2019,0,LAFC2019,5,2019
2084,2019-03-30,SKC2019,7,MTL2019,1,2019
2085,2019-03-30,NER2019,2,MIN2019,1,2019
2086,2019-03-30,CHI2019,0,NYRB2019,0,2019
2087,2019-03-29,TOR2019,4,NYC2019,0,2019
2088,2019-03-24,NER2019,0,CIN2019,2,2019
2089,2019-03-23,LAFC2019,2,RSL2019,1,2019
2090,2019-03-23,NYRB2019,0,ORL2019,1,2019
2091,2019-03-23,PHI2019,3,CLB2019,0,2019
2092,2019-03-23,FCD2019,2,COL2019,1,2019
2093,2019-03-17,COL2019,1,SKC2019,1,2019
2094,2019-03-17,TOR2019,3,NER2019,2,2019
2095,2019-03-17,ATL2019,1,PHI2019,1,2019
2096,2019-03-17,CIN2019,3,POR2019,0,2019
2097,2019-03-17,NYC2019,2,LAFC2019,2,2019
2098,2019-03-16,LAG2019,3,MIN2019,2,2019
2099,2019-03-16,DCU2019,5,RSL2019,0,2019
2100,2019-03-16,ORL2019,1,MTL2019,3,2019
2101,2019-03-16,NYRB2019,4,SJE2019,1,2019
2102,2019-03-16,HOU2019,3,VAN2019,2,2019
2103,2019-03-16,CLB2019,1,FCD2019,0,2019
2104,2019-03-16,CHI2019,2,SEA2019,4,2019
2105,2019-03-10,LAFC2019,4,POR2019,1,2019
2106,2019-03-10,ATL2019,1,CIN2019,1,2019
2107,2019-03-10,SKC2019,1,PHI2019,0,2019
2108,2019-03-10,NYC2019,0,DCU2019,0,2019
2109,2019-03-09,SEA2019,2,COL2019,0,2019
2110,2019-03-09,SJE2019,0,MIN2019,2,2019
2111,2019-03-09,RSL2019,1,VAN2019,0,2019
2112,2019-03-09,HOU2019,2,MTL2019,1,2019
2113,2019-03-09,FCD2019,2,LAG2019,0,2019
2114,2019-03-09,NER2019,0,CLB2019,2,2019
2115,2019-03-09,CHI2019,1,ORL2019,1,2019
2116,2019-03-03,LAFC2019,2,SKC2019,1,2019
2117,2019-03-03,DCU2019,2,ATL2019,0,2019
2118,2019-03-02,SJE2019,1,MTL2019,2,2019
2119,2019-03-02,SEA2019,4,CIN2019,1,2019
2120,2019-03-02,LAG2019,2,CHI2019,1,2019
2121,2019-03-02,HOU2019,1,RSL2019,1,2019
2122,2019-03-02,VAN2019,2,MIN2019,3,2019
2123,2019-03-02,COL2019,3,POR2019,2,2019
2124,2019-03-02,CLB2019,1,NYRB2019,1,2019
2125,2019-03-02,FCD2019,1,NER2019,1,2019
2126,2019-03-02,ORL2019,2,NYC2019,2,2019
2127,2019-03-02,PHI2019,1,TOR2019,3,2019
2128,2018-10-28,NYRB2018,1,ORL2018,0,2018
2129,2018-10-28,SEA2018,2,SJE2018,0,2018
2130,2018-10-28,COL2018,2,FCD2018,1,2018
2131,2018-10-28,SKC2018,2,LAFC2018,1,2018
2132,2018-10-28,VAN2018,2,POR2018,1,2018
2133,2018-10-28,LAG2018,2,HOU2018,3,2018
2134,2018-10-28,NYC2018,2,PHI2018,1,2018
2135,2018-10-28,CLB2018,3,MIN2018,2,2018
2136,2018-10-28,CHI2018,0,DCU2018,0,2018
2137,2018-10-28,NER2018,1,MTL2018,0,2018
2138,2018-10-28,TOR2018,4,ATL2018,1,2018
2139,2018-10-21,LAFC2018,2,VAN2018,2,2018
2140,2018-10-21,SJE2018,0,COL2018,0,2018
2141,2018-10-21,MIN2018,1,LAG2018,3,2018
2142,2018-10-21,FCD2018,0,SKC2018,3,2018
2143,2018-10-21,HOU2018,2,SEA2018,3,2018
2144,2018-10-21,POR2018,3,RSL2018,0,2018
2145,2018-10-21,MTL2018,2,TOR2018,0,2018
2146,2018-10-21,ORL2018,2,CLB2018,1,2018
2147,2018-10-21,ATL2018,1,CHI2018,1,2018
2148,2018-10-21,DCU2018,3,NYC2018,1,2018
2149,2018-10-21,PHI2018,0,NYRB2018,1,2018
2150,2018-10-18,RSL2018,4,NER2018,1,2018
2151,2018-10-17,VAN2018,1,SKC2018,4,2018
2152,2018-10-17,DCU2018,1,TOR2018,0,2018
2153,2018-10-17,ORL2018,1,SEA2018,2,2018
2154,2018-10-13,NER2018,2,ORL2018,0,2018
2155,2018-10-13,DCU2018,1,FCD2018,0,2018
2156,2018-10-13,MIN2018,0,COL2018,2,2018
2157,2018-10-12,LAFC2018,4,HOU2018,2,2018
2158,2018-10-08,SEA2018,4,HOU2018,1,2018
2159,2018-10-07,DCU2018,2,CHI2018,1,2018
2160,2018-10-06,SJE2018,1,NYRB2018,3,2018
2161,2018-10-06,RSL2018,1,POR2018,4,2018
2162,2018-10-06,COL2018,0,LAFC2018,3,2018
2163,2018-10-06,SKC2018,1,LAG2018,1,2018
2164,2018-10-06,FCD2018,2,ORL2018,0,2018
2165,2018-10-06,PHI2018,5,MIN2018,1,2018
2166,2018-10-06,TOR2018,1,VAN2018,2,2018
2167,2018-10-06,ATL2018,2,NER2018,1,2018
2168,2018-10-06,MTL2018,3,CLB2018,0,2018
2169,2018-09-30,SKC2018,1,RSL2018,1,2018
2170,2018-09-30,NYRB2018,2,ATL2018,0,2018
2171,2018-09-29,POR2018,0,FCD2018,0,2018
2172,2018-09-29,LAG2018,3,VAN2018,0,2018
2173,2018-09-29,HOU2018,3,SJE2018,1,2018
2174,2018-09-29,MIN2018,2,NYC2018,1,2018
2175,2018-09-29,TOR2018,4,NER2018,1,2018
2176,2018-09-29,CLB2018,0,PHI2018,0,2018
2177,2018-09-29,DCU2018,5,MTL2018,0,2018
2178,2018-09-29,SEA2018,4,COL2018,0,2018
2179,2018-09-29,CHI2018,3,LAFC2018,1,2018
2180,2018-09-26,NYC2018,2,CHI2018,0,2018
2181,2018-09-23,VAN2018,1,FCD2018,2,2018
2182,2018-09-23,LAG2018,3,SEA2018,0,2018
2183,2018-09-23,PHI2018,2,SKC2018,0,2018
2184,2018-09-22,MIN2018,3,POR2018,2,2018
2185,2018-09-22,MTL2018,1,NYC2018,0,2018
2186,2018-09-22,NER2018,2,CHI2018,1,2018
2187,2018-09-22,CLB2018,2,COL2018,1,2018
2188,2018-09-22,ORL2018,0,HOU2018,0,2018
2189,2018-09-22,ATL2018,2,RSL2018,0,2018
2190,2018-09-22,NYRB2018,2,TOR2018,0,2018
2191,2018-09-22,LAFC2018,2,SJE2018,0,2018
2192,2018-09-19,SEA2018,0,PHI2018,1,2018
2193,2018-09-19,SJE2018,3,ATL2018,4,2018
2194,2018-09-19,POR2018,2,CLB2018,2,2018
2195,2018-09-16,CHI2018,4,ORL2018,0,2018
2196,2018-09-16,DCU2018,3,NYRB2018,3,2018
2197,2018-09-15,LAFC2018,1,NER2018,1,2018
2198,2018-09-15,SJE2018,1,SKC2018,5,2018
2199,2018-09-15,VAN2018,1,SEA2018,2,2018
2200,2018-09-15,RSL2018,1,MIN2018,1,2018
2201,2018-09-15,HOU2018,4,POR2018,0,2018
2202,2018-09-15,FCD2018,0,CLB2018,0,2018
2203,2018-09-15,PHI2018,1,MTL2018,4,2018
2204,2018-09-15,TOR2018,5,LAG2018,3,2018
2205,2018-09-15,COL2018,0,ATL2018,3,2018
2206,2018-09-12,DCU2018,2,MIN2018,1,2018
2207,2018-09-08,POR2018,2,COL2018,0,2018
2208,2018-09-08,SKC2018,1,ORL2018,0,2018
2209,2018-09-08,NYC2018,1,DCU2018,1,2018
2210,2018-09-05,NYC2018,0,NER2018,1,2018
2211,2018-09-02,DCU2018,3,ATL2018,1,2018
2212,2018-09-01,RSL2018,6,LAG2018,2,2018
2213,2018-09-01,VAN2018,2,SJE2018,1,2018
2214,2018-09-01,CLB2018,2,NYC2018,1,2018
2215,2018-09-01,TOR2018,2,LAFC2018,4,2018
2216,2018-09-01,FCD2018,4,HOU2018,2,2018
2217,2018-09-01,NER2018,1,POR2018,1,2018
2218,2018-09-01,ORL2018,2,PHI2018,2,2018
2219,2018-09-01,MTL2018,3,NYRB2018,0,2018
2220,2018-09-01,SEA2018,2,SKC2018,1,2018
2221,2018-08-29,SJE2018,4,FCD2018,3,2018
2222,2018-08-29,POR2018,2,TOR2018,0,2018
2223,2018-08-29,NYRB2018,1,HOU2018,0,2018
2224,2018-08-29,DCU2018,0,PHI2018,2,2018
2225,2018-08-26,POR2018,0,SEA2018,0,2018
2226,2018-08-26,NYRB2018,1,DCU2018,0,2018
2227,2018-08-25,SJE2018,2,VAN2018,3,2018
2228,2018-08-25,COL2018,0,RSL2018,6,2018
2229,2018-08-25,SKC2018,2,MIN2018,0,2018
2230,2018-08-25,TOR2018,3,MTL2018,1,2018
2231,2018-08-25,PHI2018,1,NER2018,0,2018
2232,2018-08-24,LAG2018,1,LAFC2018,1,2018
2233,2018-08-24,ORL2018,1,ATL2018,2,2018
2234,2018-08-23,HOU2018,1,FCD2018,1,2018
2235,2018-08-23,CHI2018,1,CLB2018,1,2018
2236,2018-08-22,NYC2018,1,NYRB2018,1,2018
2237,2018-08-19,LAFC2018,2,COL2018,0,2018
2238,2018-08-19,DCU2018,2,NER2018,0,2018
2239,2018-08-19,ATL2018,3,CLB2018,1,2018
2240,2018-08-18,FCD2018,2,MIN2018,0,2018
2241,2018-08-18,SJE2018,1,TOR2018,1,2018
2242,2018-08-18,HOU2018,1,RSL2018,2,2018
2243,2018-08-18,SKC2018,3,POR2018,0,2018
2244,2018-08-18,MTL2018,2,CHI2018,1,2018
2245,2018-08-18,VAN2018,2,NYRB2018,2,2018
2246,2018-08-18,PHI2018,2,NYC2018,0,2018
2247,2018-08-18,SEA2018,4,LAG2018,0,2018
2248,2018-08-15,LAFC2018,2,RSL2018,0,2018
2249,2018-08-15,DCU2018,4,POR2018,1,2018
2250,2018-08-14,LAG2018,2,COL2018,2,2018
2251,2018-08-12,SEA2018,2,FCD2018,1,2018
2252,2018-08-12,DCU2018,3,ORL2018,1,2018
2253,2018-08-12,TOR2018,2,NYC2018,3,2018
2254,2018-08-11,POR2018,1,VAN2018,2,2018
2255,2018-08-11,LAG2018,2,MIN2018,2,2018
2256,2018-08-11,LAFC2018,0,SKC2018,2,2018
2257,2018-08-11,RSL2018,1,MTL2018,1,2018
2258,2018-08-11,COL2018,2,SJE2018,1,2018
2259,2018-08-11,CHI2018,0,NYRB2018,1,2018
2260,2018-08-11,CLB2018,1,HOU2018,0,2018
2261,2018-08-11,NER2018,2,PHI2018,3,2018
2262,2018-08-05,NYRB2018,2,LAFC2018,1,2018
2263,2018-08-04,POR2018,3,PHI2018,0,2018
2264,2018-08-04,RSL2018,2,CHI2018,1,2018
2265,2018-08-04,HOU2018,0,SKC2018,1,2018
2266,2018-08-04,COL2018,2,LAG2018,1,2018
2267,2018-08-04,NYC2018,2,VAN2018,2,2018
2268,2018-08-04,MIN2018,1,SEA2018,2,2018
2269,2018-08-04,FCD2018,1,SJE2018,3,2018
2270,2018-08-04,ORL2018,3,NER2018,3,2018
2271,2018-08-04,MTL2018,1,DCU2018,1,2018
2272,2018-08-04,ATL2018,2,TOR2018,2,2018
2273,2018-07-29,LAG2018,4,ORL2018,2,2018
2274,2018-07-29,SEA2018,3,NYC2018,1,2018
2275,2018-07-28,POR2018,2,HOU2018,1,2018
2276,2018-07-28,SJE2018,0,RSL2018,0,2018
2277,2018-07-28,VAN2018,4,MIN2018,2,2018
2278,2018-07-28,SKC2018,2,FCD2018,3,2018
2279,2018-07-28,DCU2018,1,COL2018,1,2018
2280,2018-07-28,NYRB2018,1,CLB2018,2,2018
2281,2018-07-28,MTL2018,1,ATL2018,2,2018
2282,2018-07-28,TOR2018,3,CHI2018,0,2018
2283,2018-07-26,LAFC2018,2,LAG2018,2,2018
2284,2018-07-26,ORL2018,0,NYC2018,2,2018
2285,2018-07-25,SJE2018,0,SEA2018,1,2018
2286,2018-07-25,DCU2018,0,NYRB2018,1,2018
2287,2018-07-25,HOU2018,1,PHI2018,3,2018
2288,2018-07-22,MIN2018,5,LAFC2018,1,2018
2289,2018-07-21,POR2018,2,MTL2018,2,2018
2290,2018-07-21,RSL2018,2,COL2018,2,2018
2291,2018-07-21,HOU2018,1,FCD2018,1,2018
2292,2018-07-21,CLB2018,3,ORL2018,2,2018
2293,2018-07-21,PHI2018,1,LAG2018,3,2018
2294,2018-07-21,CHI2018,1,TOR2018,2,2018
2295,2018-07-21,NYRB2018,2,NER2018,0,2018
2296,2018-07-21,SEA2018,2,VAN2018,0,2018
2297,2018-07-21,ATL2018,3,DCU2018,1,2018
2298,2018-07-18,MIN2018,2,NER2018,1,2018
2299,2018-07-15,LAFC2018,0,POR2018,0,2018
2300,2018-07-15,ATL2018,1,SEA2018,1,2018
2301,2018-07-14,COL2018,0,HOU2018,0,2018
2302,2018-07-14,FCD2018,3,CHI2018,1,2018
2303,2018-07-14,ORL2018,2,TOR2018,1,2018
2304,2018-07-14,MIN2018,3,RSL2018,2,2018
2305,2018-07-14,DCU2018,3,VAN2018,1,2018
2306,2018-07-14,NER2018,2,LAG2018,3,2018
2307,2018-07-14,MTL2018,2,SJE2018,0,2018
2308,2018-07-14,NYRB2018,3,SKC2018,2,2018
2309,2018-07-14,NYC2018,2,CLB2018,0,2018
2310,2018-07-11,CHI2018,3,PHI2018,4,2018
2311,2018-07-11,NYC2018,3,MTL2018,0,2018
2312,2018-07-08,NYC2018,1,NYRB2018,0,2018
2313,2018-07-07,POR2018,2,SJE2018,1,2018
2314,2018-07-07,LAFC2018,4,ORL2018,1,2018
2315,2018-07-07,VAN2018,3,CHI2018,2,2018
2316,2018-07-07,LAG2018,4,CLB2018,0,2018
2317,2018-07-07,RSL2018,2,FCD2018,0,2018
2318,2018-07-07,HOU2018,3,MIN2018,0,2018
2319,2018-07-07,SKC2018,2,TOR2018,2,2018
2320,2018-07-07,NER2018,0,SEA2018,0,2018
2321,2018-07-07,MTL2018,2,COL2018,1,2018
2322,2018-07-07,PHI2018,0,ATL2018,2,2018
2323,2018-07-04,LAG2018,2,DCU2018,2,2018
2324,2018-07-04,RSL2018,4,SKC2018,2,2018
2325,2018-07-04,COL2018,1,SEA2018,2,2018
2326,2018-07-04,FCD2018,3,ATL2018,2,2018
2327,2018-07-04,MIN2018,4,TOR2018,3,2018
2328,2018-07-03,HOU2018,2,LAFC2018,2,2018
2329,2018-07-01,VAN2018,0,COL2018,0,2018
2330,2018-07-01,TOR2018,0,NYRB2018,1,2018
2331,2018-06-30,SJE2018,3,LAG2018,3,2018
2332,2018-06-30,CHI2018,3,NYC2018,2,2018
2333,2018-06-30,LAFC2018,4,PHI2018,1,2018
2334,2018-06-30,NER2018,3,DCU2018,2,2018
2335,2018-06-30,CLB2018,2,RSL2018,1,2018
2336,2018-06-30,MTL2018,2,SKC2018,0,2018
2337,2018-06-30,ATL2018,4,ORL2018,0,2018
2338,2018-06-30,SEA2018,2,POR2018,3,2018
2339,2018-06-29,MIN2018,0,FCD2018,1,2018
2340,2018-06-24,NYC2018,2,TOR2018,1,2018
2341,2018-06-24,ATL2018,1,POR2018,1,2018
2342,2018-06-23,LAFC2018,2,CLB2018,0,2018
2343,2018-06-23,RSL2018,1,SJE2018,1,2018
2344,2018-06-23,SEA2018,1,CHI2018,1,2018
2345,2018-06-23,COL2018,3,MIN2018,2,2018
2346,2018-06-23,SKC2018,3,HOU2018,2,2018
2347,2018-06-23,ORL2018,0,MTL2018,1,2018
2348,2018-06-23,NYRB2018,3,FCD2018,0,2018
2349,2018-06-23,PHI2018,4,VAN2018,0,2018
2350,2018-06-13,SJE2018,2,NER2018,2,2018
2351,2018-06-13,COL2018,2,CHI2018,1,2018
2352,2018-06-13,TOR2018,4,DCU2018,4,2018
2353,2018-06-13,NYRB2018,2,SEA2018,1,2018
2354,2018-06-13,MTL2018,2,ORL2018,0,2018
2355,2018-06-13,CLB2018,0,ATL2018,2,2018
2356,2018-06-09,POR2018,0,SKC2018,0,2018
2357,2018-06-09,LAG2018,3,RSL2018,0,2018
2358,2018-06-09,SJE2018,3,LAFC2018,4,2018
2359,2018-06-09,SEA2018,2,DCU2018,1,2018
2360,2018-06-09,HOU2018,2,COL2018,0,2018
2361,2018-06-09,CHI2018,1,NER2018,1,2018
2362,2018-06-09,FCD2018,1,MTL2018,0,2018
2363,2018-06-09,VAN2018,5,ORL2018,2,2018
2364,2018-06-09,CLB2018,1,NYRB2018,1,2018
2365,2018-06-09,NYC2018,1,ATL2018,1,2018
2366,2018-06-08,PHI2018,0,TOR2018,2,2018
2367,2018-06-03,SKC2018,4,MIN2018,1,2018
2368,2018-06-02,RSL2018,2,SEA2018,0,2018
2369,2018-06-02,CHI2018,2,SJE2018,1,2018
2370,2018-06-02,FCD2018,2,LAFC2018,1,2018
2371,2018-06-02,NER2018,2,NYRB2018,1,2018
2372,2018-06-02,ATL2018,3,PHI2018,1,2018
2373,2018-06-02,CLB2018,3,TOR2018,3,2018
2374,2018-06-02,NYC2018,3,ORL2018,0,2018
2375,2018-06-02,MTL2018,1,HOU2018,0,2018
2376,2018-06-02,POR2018,1,LAG2018,1,2018
2377,2018-06-01,COL2018,1,VAN2018,2,2018
2378,2018-05-30,LAG2018,2,FCD2018,3,2018
2379,2018-05-30,RSL2018,2,HOU2018,1,2018
2380,2018-05-30,NER2018,1,ATL2018,1,2018
2381,2018-05-30,PHI2018,3,CHI2018,1,2018
2382,2018-05-27,SKC2018,0,CLB2018,0,2018
2383,2018-05-26,LAFC2018,1,DCU2018,1,2018
2384,2018-05-26,COL2018,1,POR2018,3,2018
2385,2018-05-26,MIN2018,2,MTL2018,0,2018
2386,2018-05-26,ORL2018,1,CHI2018,2,2018
2387,2018-05-26,NYRB2018,0,PHI2018,0,2018
2388,2018-05-26,VAN2018,3,NER2018,2,2018
2389,2018-05-26,SEA2018,0,RSL2018,1,2018
2390,2018-05-25,LAG2018,1,SJE2018,0,2018
2391,2018-05-25,HOU2018,3,NYC2018,1,2018
2392,2018-05-25,TOR2018,0,FCD2018,1,2018
2393,2018-05-21,MTL2018,0,LAG2018,1,2018
2394,2018-05-20,ATL2018,1,NYRB2018,3,2018
2395,2018-05-20,CHI2018,2,HOU2018,3,2018
2396,2018-05-20,MIN2018,1,SKC2018,1,2018
2397,2018-05-19,SJE2018,1,DCU2018,3,2018
2398,2018-05-19,NER2018,0,CLB2018,1,2018
2399,2018-05-19,PHI2018,4,RSL2018,1,2018
2400,2018-05-19,FCD2018,2,VAN2018,1,2018
2401,2018-05-19,POR2018,2,LAFC2018,1,2018
2402,2018-05-19,NYC2018,4,COL2018,0,2018
2403,2018-05-18,TOR2018,2,ORL2018,1,2018
2404,2018-05-16,VAN2018,2,SJE2018,2,2018
2405,2018-05-13,LAFC2018,1,NYC2018,2,2018
2406,2018-05-13,ORL2018,1,ATL2018,2,2018
2407,2018-05-13,POR2018,1,SEA2018,0,2018
2408,2018-05-12,RSL2018,3,DCU2018,2,2018
2409,2018-05-12,COL2018,1,NYRB2018,2,2018
2410,2018-05-12,CLB2018,3,CHI2018,0,2018
2411,2018-05-12,NER2018,3,TOR2018,1,2018
2412,2018-05-12,FCD2018,3,LAG2018,2,2018
2413,2018-05-12,MTL2018,0,PHI2018,2,2018
2414,2018-05-12,MIN2018,1,SJE2018,3,2018
2415,2018-05-11,VAN2018,2,HOU2018,2,2018
2416,2018-05-09,LAFC2018,2,MIN2018,0,2018
2417,2018-05-09,CHI2018,1,MTL2018,0,2018
2418,2018-05-09,ATL2018,0,SKC2018,2,2018
2419,2018-05-09,CLB2018,1,PHI2018,0,2018
2420,2018-05-09,TOR2018,1,SEA2018,2,2018
2421,2018-05-06,ORL2018,3,RSL2018,1,2018
2422,2018-05-05,SJE2018,0,POR2018,1,2018
2423,2018-05-05,HOU2018,3,LAG2018,2,2018
2424,2018-05-05,CHI2018,1,ATL2018,2,2018
2425,2018-05-05,SKC2018,1,COL2018,0,2018
2426,2018-05-05,SEA2018,0,CLB2018,0,2018
2427,2018-05-05,LAFC2018,1,FCD2018,1,2018
2428,2018-05-05,MIN2018,1,VAN2018,0,2018
2429,2018-05-05,NYRB2018,4,NYC2018,0,2018
2430,2018-05-05,MTL2018,4,NER2018,2,2018
2431,2018-05-04,TOR2018,3,PHI2018,0,2018
2432,2018-04-29,LAFC2018,1,SEA2018,0,2018
2433,2018-04-29,NYC2018,3,FCD2018,1,2018
2434,2018-04-29,COL2018,1,ORL2018,2,2018
2435,2018-04-28,LAG2018,2,NYRB2018,3,2018
2436,2018-04-28,MIN2018,2,HOU2018,1,2018
2437,2018-04-28,NER2018,1,SKC2018,0,2018
2438,2018-04-28,CLB2018,2,SJE2018,1,2018
2439,2018-04-28,PHI2018,3,DCU2018,2,2018
2440,2018-04-28,TOR2018,2,CHI2018,2,2018
2441,2018-04-28,ATL2018,4,MTL2018,1,2018
2442,2018-04-27,VAN2018,2,RSL2018,0,2018
2443,2018-04-22,POR2018,3,NYC2018,0,2018
2444,2018-04-22,SEA2018,3,MIN2018,1,2018
2445,2018-04-21,LAG2018,0,ATL2018,2,2018
